"Parti politique autorisé","Date de la transaction","Nom et adresse du fournisseur*","Montant avant taxes","TPS","TVQ","Montant total","N° de pièce justificative"
"Jeremy Searle",2014-01-17,"taxi atlas… transport vers bureau d'arrondissement pour rcherches aucun reçus pour conseils et comités.","295,25",,,"295,25","reçus 1 à 21"
"Jeremy Searle",2014-02-01,"Banque Royale du Canada frais imposés pour mandats bancaires pour payer les recherches (5 x 7,50$)","37,50",,,"37,50","factures 1 à 5"
"Jeremy Searle",2014-02-20,"Salaire","460,00",,,"460,00","facture 1"
"Jeremy Searle",2014-03-20,"Salaire","180,00",,,"180,00","facture 2"
"Jeremy Searle",2014-04-03,"Salaire","180,00",,,"180,00","facture 3"
"Jeremy Searle",2014-05-15,"Salaire","260,00",,,"260,00","facture 5"
"Jeremy Searle",2014-05-15,"Salaire","410,00",,,"410,00","facture 4"
"Jeremy Searle",2014-05-29,"Salaire","200,00",,,"200,00",1
"Jeremy Searle",2014-06-09,"Salaire","330,00",,,"330,00",1
"Jeremy Searle",2014-06-13,"taxi vers bureau d'arrondissement pour rcherches","10,00",,,"10,00",3
"Jeremy Searle",2014-06-18,"Salaire","287,50",,,"287,50",2
"Jeremy Searle",2014-07-20,"depliants recherche-aucune partisanerie-rubiks","1723,48",,,"1723,48",31
"Jeremy Searle",2014-08-10,"Salaire","180,00",,,"180,00",28
"Jeremy Searle",2014-08-28,"Salaire","150,00",,,"150,00",27
"Jeremy Searle",2014-08-29,"Salaire","225,00",,,"225,00",26
"Jeremy Searle",2014-09-13,"best buy ordinateur pour fin de recherche","2611,75",,,"2611,75","15-15d"
"Jeremy Searle",2014-09-14,"bur en gros papier pour imprimé les résultats de la recherche","12,83",,,"12,83",12
"Jeremy Searle",2014-09-19,"Salaire","315,00",,,"315,00",30
"Jeremy Searle",2014-09-20,"Salaire","187,50",,,"187,50",29
"Jeremy Searle",2014-09-23,"taxi atlas transport de ou au bureau d'arrondissement pour recherches et aucun pour conseils ou comités","239,50",,,"239,50","1 à 25"
"Jeremy Searle",2014-09-26,"Salaire","380,00",,,"380,00",10
"Jeremy Searle",2014-10-02,"best buy programme 3 ans de la protection technique de l'ordinateur","435,74",,,"435,74",16
"Jeremy Searle",2014-10-03,"bur en gros mini lang pour utiliser avec les documents de recherches","14,87",,,"14,87",14
"Jeremy Searle",2014-10-07,"Salaire","180,00",,,"180,00",8
"Jeremy Searle",2014-10-10,"Salaire","140,00",,,"140,00",11
"Jeremy Searle",2014-10-11,"Salaire","230,00",,,"230,00",7
"Jeremy Searle",2014-10-14,"jean coutu imprimer les photos relatives aux recherches des conditions des trottoirs","4,49",,,"4,49",13
"Jeremy Searle",2014-10-16,"5 mandats bancaires (5*7,5$)","37,50",,,"37,50","7-8-9-10-11"
"Jeremy Searle",2014-10-17,"Salaire","260,00",,,"260,00",9
"Jeremy Searle",2014-10-23,"taxis: de ou au bur. Arrondissement pour fin de recherche aucun reçu pour réunion du conseil ou comités.","230,80",,,"230,80",16-janv.
"Jeremy Searle",2014-10-23,"taxis: de ou au bur. Arrondissement pour fin de recherche aucun reçu pour réunion du conseil ou comités.","67,00",,,"67,00","4a-6a-10a-23a-25a"
"Jeremy Searle",2014-10-30,"Salaire","130,00",,,"130,00",26
"Jeremy Searle",2014-10-30,"Salaire","630,00",,,"630,00",28
"Jeremy Searle",2014-11-15,"Salaire","360,00",,,"360,00",30
"Jeremy Searle",2014-11-20,"nicola stivaletti - traffic research","300,00",,,"300,00",27
"Jeremy Searle",2014-11-25,"Salaire","540,00",,,"540,00",25
"Jeremy Searle",2014-12-04,"depliant recherche connaître votre opinion","1609,65",,,"1609,65",21
"Jeremy Searle",2014-12-04,"Salaire","205,00",,,"205,00",29
"Jeremy Searle",2014-12-04,"soutien recherche website ordinateur","1387,50",,,"1387,50","22-24"
"Jeremy Searle",2014-12-10,"taxis atlas va et vient pour fin de recherche bur arrondissement et ailleurs","238,45",,,"238,45",2014-01-17
"Jeremy Searle",2014-12-10,"taxis atlas va et vient pour fin de recherche bur arrondissement et ailleurs","39,00",,,"39,00","18-20"
"Jeremy Searle",2014-12-11,"frais bancaires (8 * 7,50 )","60,00",,,"60,00",
"Jeremy Searle",2014-12-12,"atlas taxis bureau d'arrondissement et ailleurs","121,00",,,"121,00","1-2"
"Jeremy Searle",2014-12-12,"Salaire","400,00",,,"400,00",1
"Jeremy Searle",2014-12-18,"rubiks","976,14",,,"976,14",3
"Jeremy Searle",2014-12-18,"Salaire","240,00",,,"240,00",10
"Jeremy Searle",2014-12-19,"Salaire","160,00",,,"160,00",9
"Jeremy Searle",2014-12-19,"Salaire","300,00",,,"300,00",11
"Jeremy Searle",2014-12-22,"recherche","160,00",,,"160,00",4
"Jeremy Searle",2014-12-22,"recherche input website recherche","200,00",,,"200,00",4
"Jeremy Searle",2014-12-22,"Salaire","100,00",,,"100,00",5
"Jeremy Searle",2014-12-22,"Salaire","200,00",,,"200,00",8
"Jeremy Searle",2014-12-23,"frais de déplacements","51,00",,,"51,00",2
"Jeremy Searle",2014-12-23,"Salaire","200,00",,,"200,00",6
"Jeremy Searle",2014-12-23,"Salaire","80,00",,,"80,00",7
"Jeremy Searle",2014-12-24,"imprimeur pour ordinateur recherche","77,89",,,"77,89",3
"Jeremy Searle",2014-12-26,"mandats bancaires","67,50",,,"67,50",5
"Jeremy Searle",,"banque royale du canada mandats bancaires 5*7,50 $ pour payer la recherche","37,50",,,"37,50","26/27/28/29/30"
"Maria Tutino",2014-10-31,"research and secretarial expenses assoc munic banlieue","11987,37",,,"11987,37","1"
"Maria Tutino",2014-12-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2015","2582,63",,,"2582,63","1"
"Michel Gibson",2014-10-31,"research and secretarial expenses assoc munic banlieue","10561,64","479,37","946,36","11987,37",1
"Michel Gibson",2014-12-31,"research and secretarial expenses assoc munic banlieue","2582,63",,,"2582,63","1"
"Morris Trudeau",2014-10-31,"research and secretarial expenses assoc munic banlieue","10561,64","479,37","946,36","11987,37",1
"Morris Trudeau",2014-12-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2014","2582,63",,,"2582,63","1"
"Paola Hawa",2014-10-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2014","11987,37",,,"11987,37","1"
"Paola Hawa",2014-12-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2016","2582,63",,,"2582,63",
"Peter Trent",2014-10-31,"research and secretarial expenses assoc munic banlieue","11987,37",,,"11987,37",1
"Projet Montréal ",2011-10-29,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10048,66",,,"10048,66",404
"Projet Montréal ",2014-01-08,"Salaire","189,77",,,"189,77",6
"Projet Montréal ",2014-01-10,"Salaire","640,99",,,"640,99",7
"Projet Montréal ",2014-01-10,"Salaire","1259,99",,,"1259,99",4
"Projet Montréal ",2014-01-13,"GroverCorp (Rimbaker Corporation) 3974 Notre-Dame O. Montréal H4C 1R1","2100,00","105,00","209,48","2414,48",9
"Projet Montréal ",2014-01-14,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",12
"Projet Montréal ",2014-01-14,"Nicole Plouffe","772,11","38,62","77,03","887,76",10
"Projet Montréal ",2014-01-15,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","624,34",,,"624,34",46
"Projet Montréal ",2014-01-15,"Salaire","788,18",,,"788,18",109
"Projet Montréal ",2014-01-23,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","251,00","12,55","25,04","288,59",19
"Projet Montréal ",2014-01-23,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","143,39","7,17","14,30","164,86",162
"Projet Montréal ",2014-01-23,"Mira Fisher","63,70",,,"63,70",20
"Projet Montréal ",2014-01-23,"Patrick Cigana","50,79","0,65","1,30","52,74",21
"Projet Montréal ",2014-01-23,"Patrick Cigana","20,40","1,02","2,03","23,45",21
"Projet Montréal ",2014-01-23,"Patrick Cigana","406,74","13,59","62,94","483,27",21
"Projet Montréal ",2014-01-24,"Salaire","705,90",,,"705,90",18
"Projet Montréal ",2014-01-24,"Salaire","800,38",,,"800,38",15
"Projet Montréal ",2014-01-24,"Salaire","559,59",,,"559,59",17
"Projet Montréal ",2014-01-24,"Salaire","1369,50",,,"1369,50",13
"Projet Montréal ",2014-01-31,"Caisse Pop. d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S5","86,35",,,"86,35",238
"Projet Montréal ",2014-02-04,"Carole LeRoux","1801,10","90,06","179,66","2070,82",40
"Projet Montréal ",2014-02-04,"DIM Security Inc., 3850 Jean-Talon O., Suite 150, Montréal (QC) H3R 2G8","267,25","13,36","26,66","307,27",33
"Projet Montréal ",2014-02-04,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",34
"Projet Montréal ",2014-02-04,"Nicole Plouffe","174,60","8,73","17,42","200,75",36
"Projet Montréal ",2014-02-04,"Patrick Cigana","2260,49","112,88","225,19","2598,56",38
"Projet Montréal ",2014-02-07,"Salaire","1055,97",,,"1055,97",28
"Projet Montréal ",2014-02-07,"Salaire","1484,94",,,"1484,94",27
"Projet Montréal ",2014-02-07,"Salaire","800,38",,,"800,38",24
"Projet Montréal ",2014-02-07,"Salaire","601,32",,,"601,32",26
"Projet Montréal ",2014-02-07,"Salaire","1369,50",,,"1369,50",29
"Projet Montréal ",2014-02-07,"Salaire","1308,62",,,"1308,62",31
"Projet Montréal ",2014-02-11,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","5616,50","280,83","560,24","6457,57",104
"Projet Montréal ",2014-02-11,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2226,40","107,94","215,34","2549,68",48
"Projet Montréal ",2014-02-11,"Mira Fisher","55,40","2,77","5,53","63,70",50
"Projet Montréal ",2014-02-11,"Oui Marketing Inc., 85 rue de la Commune Est. 3ième étage, Montral (QC) H2Y 1J1","1200,00","60,00","119,70","1379,70",277
"Projet Montréal ",2014-02-11,"Patrick Cigana","31,75","1,00","2,00","34,75",53
"Projet Montréal ",2014-02-11,"Patrick Cigana","57,47","2,87","5,74","66,08",53
"Projet Montréal ",2014-02-11,"Patrick Cigana","1616,81","80,84","161,28","1858,93",53
"Projet Montréal ",2014-02-11,"Philipe Tomlinson","7,39","0,25","0,50","8,14",85
"Projet Montréal ",2014-02-11,"Receveur Général du Canada, 875 chemin Héron, Ottawa (ON) K1A 1B1","1502,60",,,"1502,60",44
"Projet Montréal ",2014-02-11,"Revenu Québec C.P. 8025, succursale Desjardins, Montréal H5B 0A8","2875,66",,,"2875,66",42
"Projet Montréal ",2014-02-18,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","888,17",,,"888,17",120
"Projet Montréal ",2014-02-20,"Claudia Citta","91,64","4,58","9,13","105,35",115
"Projet Montréal ",2014-02-20,"Claudia Citta","45,40","2,27","4,53","52,20",66
"Projet Montréal ",2014-02-20,"Patrick Cigana","10,98","0,55","1,10","12,63",65
"Projet Montréal ",2014-02-20,"Salaire","1456,90",,,"1456,90",57
"Projet Montréal ",2014-02-21,"Salaire","1139,78",,,"1139,78",63
"Projet Montréal ",2014-02-21,"Salaire","1463,56",,,"1463,56",62
"Projet Montréal ",2014-02-21,"Salaire","950,07",,,"950,07",59
"Projet Montréal ",2014-02-21,"Salaire","453,32",,,"453,32",61
"Projet Montréal ",2014-02-21,"Salaire","1385,45",,,"1385,45",64
"Projet Montréal ",2014-02-26,"2010 Microsoft Corporation, One microsoft Way, Redmond, WA 98052","152,00",,,"152,00",75
"Projet Montréal ",2014-02-26,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","422,14","21,11","42,11","485,36",163
"Projet Montréal ",2014-02-26,"Hydro-Québec CP 270 Succ. Youville, Montréal (QC) H2P 2V4","658,84","32,94","65,72","757,50",164
"Projet Montréal ",2014-02-26,"Invessa, 225 Promenade du Centropolis, bur. 220, Laval (QC) H7T 0B3","50,00",,,"50,00",74
"Projet Montréal ",2014-02-26,"La Presse Ltée, C.P. 11468, succ. Centre-Ville, Montréal (QC) H3C 5M7","179,40","8,97","17,90","206,27",76
"Projet Montréal ",2014-02-26,"The Gazette, C.P. 754, station Main, Winnipeg,(Ma) R3C 2L4","167,94","8,40","16,75","193,09",73
"Projet Montréal ",2014-02-27,"Laser Cheque, 1159 rue Du Sud, Cowansville (QC) J2K 2Y7","180,00","9,00","17,96","206,96",91
"Projet Montréal ",2014-02-28,"Caisse Pop. d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S6","80,25",,,"80,25",239
"Projet Montréal ",2014-03-07,"Salaire","1345,73",,,"1345,73",89
"Projet Montréal ",2014-03-07,"Salaire","1139,78",,,"1139,78",83
"Projet Montréal ",2014-03-07,"Salaire","1463,56",,,"1463,56",82
"Projet Montréal ",2014-03-07,"Salaire","788,18",,,"788,18",79
"Projet Montréal ",2014-03-07,"Salaire","459,43",,,"459,43",81
"Projet Montréal ",2014-03-07,"Salaire","1385,45",,,"1385,45",84
"Projet Montréal ",2014-03-11,"Carole LeRoux","3528,00","176,40","351,92","4056,32",102
"Projet Montréal ",2014-03-11,"Claudia Citta","23,98","1,20","2,39","27,57",93
"Projet Montréal ",2014-03-11,"France Andrea Marie-José & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","251,00","12,55","25,04","288,59",101
"Projet Montréal ",2014-03-11,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",100
"Projet Montréal ",2014-03-11,"Mira Fisher","250,00","12,50","24,93","287,43",99
"Projet Montréal ",2014-03-11,"Patrick Cigana","38,00",,,"38,00",98
"Projet Montréal ",2014-03-14,"Receveur Général du Canada, 875 chemin Héron, Ottawa (ON) K1A 1B1","2636,69",,,"2636,69",124
"Projet Montréal ",2014-03-14,"Revenu Québec C.P. 8025, succursale Desjardins, Montréal H5B 0A8","5359,59",,,"5359,59",122
"Projet Montréal ",2014-03-17,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1073,23",,,"1073,23",126
"Projet Montréal ",2014-03-21,"Salaire","1139,78",,,"1139,78",112
"Projet Montréal ",2014-03-21,"Salaire","1463,56",,,"1463,56",111
"Projet Montréal ",2014-03-21,"Salaire","200,35",,,"200,35",176
"Projet Montréal ",2014-03-21,"Salaire","1345,73",,,"1345,73",107
"Projet Montréal ",2014-03-21,"Salaire","1385,45",,,"1385,45",113
"Projet Montréal ",2014-03-25,"Patrick Cigana","3,99","0,20","0,40","4,59",117
"Projet Montréal ",2014-03-25,"Patrick Cigana","32,76","1,64","3,27","37,67",117
"Projet Montréal ",2014-03-25,"Philipe Tomlinson","15,50",,,"15,50",116
"Projet Montréal ",2014-03-25,"Richard Bergeron","69,95",,,"69,95",114
"Projet Montréal ",2014-03-25,"Richard Bergeron","555,62","27,78","55,42","638,82",119
"Projet Montréal ",2014-03-25,"Services SVP, 5-273 rue Albert, St-Eustache (QC) J7P 2J2","87,00","4,35","8,68","100,03",130
"Projet Montréal ",2014-03-31,"Caisse Pop. d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S5","81,50",,,"81,50",240
"Projet Montréal ",2014-03-31,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","287,49","14,37","28,68","330,54",165
"Projet Montréal ",2014-03-31,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",156
"Projet Montréal ",2014-04-01,"Gabriel Filion","179,06",,,"179,06",140
"Projet Montréal ",2014-04-01,"Gabriel Filion","966,06","48,30","0,00","1014,36",138
"Projet Montréal ",2014-04-01,"Gabriel Filion","155,64","2,35","0,00","157,99",139
"Projet Montréal ",2014-04-01,"Mira Fisher","36,53","1,82","3,65","42,00",142
"Projet Montréal ",2014-04-01,"Patrick Cigana","18,59","0,93","1,85","21,37",144
"Projet Montréal ",2014-04-01,"Salaire","1110,00",,,"1110,00",141
"Projet Montréal ",2014-04-02,"Carole LeRoux","4063,50","203,18","405,33","4672,01",154
"Projet Montréal ",2014-04-02,"Salaire","1345,73",,,"1345,73",146
"Projet Montréal ",2014-04-04,"Salaire","1139,78",,,"1139,78",152
"Projet Montréal ",2014-04-04,"Salaire","1463,56",,,"1463,56",151
"Projet Montréal ",2014-04-04,"Salaire","788,18",,,"788,18",148
"Projet Montréal ",2014-04-04,"Salaire","402,09",,,"402,09",150
"Projet Montréal ",2014-04-04,"Salaire","1385,45",,,"1385,45",153
"Projet Montréal ",2014-04-14,"Christian Arseneault","10,61",,,"10,61",161
"Projet Montréal ",2014-04-14,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",186
"Projet Montréal ",2014-04-14,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X4","235,08","11,75","23,45","270,28",166
"Projet Montréal ",2014-04-14,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","63,24",,,"63,24",175
"Projet Montréal ",2014-04-14,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",180
"Projet Montréal ",2014-04-14,"Mira Fisher","27,24","1,36","2,72","31,32",181
"Projet Montréal ",2014-04-14,"Patrick Cigana","32,76","1,64","3,27","37,67",183
"Projet Montréal ",2014-04-14,"Philipe Tomlinson","90,00","4,50","8,98","103,48",185
"Projet Montréal ",2014-04-14,"Receveur Général du Canada, 875 chemin Héron, Ottawa (ON) K1A 1B1","2784,38",,,"2784,38",169
"Projet Montréal ",2014-04-14,"Revenu Québec C.P. 8025, succursale Desjardins, Montréal H5B 0A8","5711,52",,,"5711,52",167
"Projet Montréal ",2014-04-14,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P2","10780,35",,,"10780,35",173
"Projet Montréal ",2014-04-15,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1093,36",,,"1093,36",171
"Projet Montréal ",2014-04-28,"9249-5530 Québec Inc., 92 Monseigneur-Taché, Boucherville (QC) J4B 2K3","173,54","8,68","17,31","199,53",215
"Projet Montréal ",2014-04-28,"Claudia Citta","45,40","2,27","4,53","52,20",189
"Projet Montréal ",2014-04-28,"Colbanet  6465 Route Trans-Canadienne, Ville St-Laurent (QC) H4T 1S3","555,88","27,79","55,45","639,12",191
"Projet Montréal ",2014-04-28,"Hydro-Québec CP 270 Succ. Youville, Montréal (QC) H2P 2V4","1014,20","50,71","101,17","1166,08",195
"Projet Montréal ",2014-04-28,"Mira Fisher","30,00",,,"30,00",206
"Projet Montréal ",2014-04-28,"Patrick Cigana","38,00",,,"38,00",190
"Projet Montréal ",2014-04-28,"Patrick Cigana","32,76","1,64","3,27","37,67",224
"Projet Montréal ",2014-04-28,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10800,82",,,"10800,82",234
"Projet Montréal ",2014-04-30,"Caisse Pop. d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S5","108,75",,,"108,75",241
"Projet Montréal ",2014-04-30,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P2","56,32",,,"56,32",196
"Projet Montréal ",2014-04-30,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10780,35",,,"10780,35",197
"Projet Montréal ",2014-05-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",192
"Projet Montréal ",2014-05-06,"Carole LeRoux","3780,00","189,00","377,05","4346,05",203
"Projet Montréal ",2014-05-06,"Nathalie Goulet","49,38","2,47",,"51,85",205
"Projet Montréal ",2014-05-07,"Centre Communautaire Monkland, 4410 ave. West Hill, Montéal (QC) H4B 2S9","65,00","0,00","0,00","65,00",329
"Projet Montréal ",2014-05-07,"Centre St-Barthélemy, 7111 Avenue des Érables, Montréal (QC) H2E 2R1","87,50","4,38","8,73","100,61",207
"Projet Montréal ",2014-05-07,"Claudia Citta","20,97","1,05","2,09","24,11",208
"Projet Montréal ",2014-05-07,"Claudia Citta","45,40","2,27","4,53","52,20",208
"Projet Montréal ",2014-05-07,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",214
"Projet Montréal ",2014-05-07,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",209
"Projet Montréal ",2014-05-07,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",254
"Projet Montréal ",2014-05-07,"Nicole Plouffe","518,16","25,91","51,69","595,76",211
"Projet Montréal ",2014-05-07,"Patrick Cigana","16,25","0,81","1,62","18,68",212
"Projet Montréal ",2014-05-07,"Patrick Cigana","50,40","2,52","5,03","57,95",252
"Projet Montréal ",2014-05-07,"Salaire","30,00",,,"30,00",218
"Projet Montréal ",2014-05-07,"Salaire","30,00",,,"30,00",219
"Projet Montréal ",2014-05-07,"Salaire","30,00",,,"30,00",221
"Projet Montréal ",2014-05-12,"Receveur Général du Canada, 875 chemin Héron, Ottawa (ON) K1A 1B1","1371,58",,,"1371,58",201
"Projet Montréal ",2014-05-12,"Revenu Québec C.P. 8025, succursale Desjardins, Montréal H5B 0A8","2822,70",,,"2822,70",199
"Projet Montréal ",2014-05-12,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","26,42","1,32","2,64","30,38",236
"Projet Montréal ",2014-05-14,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10800,82",,,"10800,82",232
"Projet Montréal ",2014-05-15,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1787,28",,,"1787,28",230
"Projet Montréal ",2014-05-20,"Christian Arseneault","241,60","12,08","24,12","277,80",222
"Projet Montréal ",2014-05-20,"Nicole Plouffe","83,21","4,16","8,30","95,67",223
"Projet Montréal ",2014-05-20,"Patrick Cigana","11,75",,,"11,75",227
"Projet Montréal ",2014-05-21,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","117,88","5,89","11,76","135,53",229
"Projet Montréal ",2014-05-21,"Photocopie Zoubris, 5678 Avenue du Parc, Montréal (QC) H2V 4H1","115,00","5,75","11,47","132,22",253
"Projet Montréal ",2014-05-21,"Salaire","50,00",,,"50,00",493
"Projet Montréal ",2014-05-26,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",237
"Projet Montréal ",2014-05-27,"Centre de Loisirs comm.Lajeunesse, 7378 rue Lajeunesse, Montréal (QC) H2R 2H8","70,00","3,25","6,48","79,73",248
"Projet Montréal ",2014-05-30,"Caisse Pop. d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S6","97,40",,,"97,40",242
"Projet Montréal ",2014-06-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","3457,70","172,89","344,90","3975,49",243
"Projet Montréal ",2014-06-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",259
"Projet Montréal ",2014-06-09,"Carole LeRoux","2819,25","140,97","281,22","3241,44",249
"Projet Montréal ",2014-06-09,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","259,00","12,95","25,83","297,78",251
"Projet Montréal ",2014-06-09,"Patrick Cigana","19,53","0,39","0,78","20,70",252
"Projet Montréal ",2014-06-09,"Philipe Tomlinson","62,20","3,11","6,21","71,52",303
"Projet Montréal ",2014-06-09,"Philipe Tomlinson","61,10","3,06","6,10","70,26",303
"Projet Montréal ",2014-06-09,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","26,42","1,32","2,64","30,38",269
"Projet Montréal ",2014-06-10,"Centre de Loisirs Monseigneur Pigeon, 5550 rue Angers, Montréal (QC) H4E 4A5","75,00",,,"75,00",258
"Projet Montréal ",2014-06-11,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10800,82",,,"10800,82",267
"Projet Montréal ",2014-06-16,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1435,29",,,"1435,29",271
"Projet Montréal ",2014-06-17,"Claudia Citta","18,85",,,"18,85",264
"Projet Montréal ",2014-06-17,"Claudia Citta","47,40","2,37","4,73","54,50",264
"Projet Montréal ",2014-06-17,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","36,73","1,84","3,66","42,23",272
"Projet Montréal ",2014-06-17,"GazMétro 1717 rue du Havre, Montréal (QC) H2K 2X3","16,74","0,84","1,67","19,25",294
"Projet Montréal ",2014-06-17,"Mira Fisher","27,24","1,36","2,72","31,32",279
"Projet Montréal ",2014-06-17,"Nicole Plouffe","351,66","17,59","35,08","404,33",266
"Projet Montréal ",2014-06-17,"Patrick Cigana","26,55",,,"26,55",265
"Projet Montréal ",2014-06-17,"Philipe Tomlinson","62,81","3,08","6,13","72,02",281
"Projet Montréal ",2014-06-18,"Caisse Pop. d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S5","89,50",,,"89,50",276
"Projet Montréal ",2014-06-18,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P4","26,42","1,32","2,64","30,38",270
"Projet Montréal ",2014-06-25,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10800,82",,,"10800,82",274
"Projet Montréal ",2014-07-01,"GroverCorp 3974 Notre-Dame O. Montréal (QC) H4C 1R1","2158,80","107,94","215,34","2482,08",282
"Projet Montréal ",2014-07-09,"David McNeil","57,25","0,22","0,45","57,92",494
"Projet Montréal ",2014-07-09,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10671,25",,,"10671,25",287
"Projet Montréal ",2014-07-14,"Carole LeRoux","1779,75","88,99","177,53","2046,27",283
"Projet Montréal ",2014-07-15,"Great-West Assurances, CP 1053 Winnipeg, Manitoba R3C 2X4","1435,29",,,"1435,29",285
"Projet Montréal ",2014-07-21,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","52,84","2,64","5,27","60,75",289
"Projet Montréal ",2014-07-23,"Service de Paie Desjardins, 1611 boul Crémazie, #204, Montréal (QC) H2M 2P3","10642,98",,,"10642,98",290
"Projet Montréal ",2014-07-28,"Hydro-Québec CP 270 Succ. Youville, Montréal (QC) H2P 2V4","355,43","17,77","35,45","408,65",293
"Projet Montréal ",2014-07-31,"Caisse Pop. d'Économie Solidaire 2175 Maisonneuve Est, Montréal (QC) H2K 4S5","97,75",,,"97,75",295
"Projet Montréal ",2014-07-31,"DIM Security Inc., 3850 Jean-Talon O., Suite 150, Montréal (QC) H3R 2G8","177,36","8,87","17,69","203,92",313
"Projet Montréal ",2014-07-31,"France Andrea Marie-Josée & Ass. Ltée, 2493 Notre-Dame O., Montréal (QC) H3J 1N6","518,00","25,90","51,66","595,56",305
"Projet Montréal ",2014-07-31,"Groupe SSTI  Inc. 347 rue Labelle, Rosemère (QC) J7A 1E8","400,00","20,00","39,90","459,90",306
"Projet Montréal ",2014-07-31,"Mira Fisher","27,24","1,36","2,72","31,32",298
"Projet Montréal ",2014-07-31,"Nicole Plouffe","148,05","7,40","14,77","170,22",307
